node mean_tx_out median_tx_out mean_tx_in mean_tx_int count.mean_tx_all count.median_tx_all
458 0 0 0 0 2.654485057770886e-07 2.654485057770886e-07
459 0 0 0 0 1.2335703844422103e-06 1.2335703844422103e-06
460 0 0 0 0 0 0
461 0 0 0 0 0.006622516556291391 0.006622516556291391
462 0 0 0 0 0.012048192771084338 0.012048192771084338
463 0 0 0 0 0.0125 0.0125
464 0 0 0 0 0 0
465 0 0 0 0 1.073880855066892e-06 1.073880855066892e-06
466 0 0 0 0 3.7038408829956664e-05 3.7038408829956664e-05
467 0 0 0.023255813953488372 0.023255813953488372 8.550260569190846e-06 8.550260569190846e-06
468 0 0 2.2336560594063166e-07 2.2336560594063166e-07 4.4673111209689775e-07 4.4673111209689775e-07
469 0 0 0 0 0.011764705882352941 0.011764705882352941
470 0 0 0 0 0 0
471 0 0 0 0 0 0
472 0 0 0 0 0.007246376811594203 0.007246376811594203
473 0 0 0 0 0.00980392156862745 0.00980392156862745
474 0 0 0 0 0.0005889281507656066 0.0005889281507656066
475 0 0 0 0 0.00980392156862745 0.00980392156862745
476 0 0 0 0 0.0004127115146512588 0.0004127115146512588
477 0 0 0 0 0.004405286343612335 0.004405286343612335
478 0 0 0 0 0.006329113924050633 0.006329113924050633
479 0 0 0 0 0.003105590062111801 0.003105590062111801
480 0 0 0 0 0.002232142857142857 0.002232142857142857
481 1.4588104859297728e-05 1.4588104859297728e-05 1.4588104859297728e-05 1.4588104859297728e-05 3.6469464117694254e-05 1.0
482 0 0 0 0 0 0
483 0 0 0 0 0.010752688172043012 0.010752688172043012
484 0 0 0 0 0.00819672131147541 0.00819672131147541
485 0 0 0 0 0 0
486 0 0 7.273134568263096e-07 7.273134568263096e-07 1.090947571605253e-06 4.0412204485754696e-05
487 0 0 0 0 0 0
488 0 0 7.11700968874114e-07 7.11700968874114e-07 1.0675358781016366e-06 1.0634903754121024e-05
489 0 0 0 0 0.009433962264150943 0.009433962264150943
490 0 0 0 0 3.418335954057565e-05 3.418335954057565e-05
491 0 0 0 0 0.006535947712418301 0.006535947712418301
492 0 0 0 0 1.9448816646475552e-07 1.9448816646475552e-07
493 0 0 0 0 1.6541311097400201e-06 1.6541311097400201e-06
494 0 0 0 0 0 0
495 0 0 0 0 0.0072992700729927005 0.0072992700729927005
496 0 0 0 0 0 0
497 0 0 0 0 0 0
498 0 0 0 0 0 0
499 1.0 1.0 0 0 1.0 1.0
500 0 0 0.0008347245409015025 0.0008347245409015025 0.0008347245409015025 0.0008347245409015025
501 0 0 0 0 0.014084507042253521 0.014084507042253521
502 6.518690225647722e-07 6.518690225647722e-07 0 0 9.778032151473453e-07 0.0058823529411764705
503 0 0 0 0 3.692239982306786e-07 3.692239982306786e-07
504 0 0 2.7597756081648513e-07 2.7597756081648513e-07 2.7597756081648513e-07 2.7597756081648513e-07
505 0 0 0 0 0.0136986301369863 0.0136986301369863
506 0 0 0 0 0.008403361344537815 0.008403361344537815
507 0 0 0 0 0.011904761904761904 0.011904761904761904
508 0 0 0 0 0.00641025641025641 0.00641025641025641
509 0 0 0 0 0 0
510 0 0 0 0 0 0
511 0 0 0 0 0.005847953216374269 0.005847953216374269
512 0 0 0 0 0 0
513 0 0 0 0 0.011111111111111112 0.011111111111111112
514 0 0 0 0 0.0015360983102918587 0.0015360983102918587
515 0 0 0 0 3.995062103240395e-06 3.995062103240395e-06
516 0 0 0 0 0 0
517 0 0 0 0 2.6043701330833138e-05 2.6043701330833138e-05
518 0 0 0 0 0 0
519 0 0 0.023255813953488372 0.023255813953488372 0.023255813953488372 0.023255813953488372
520 0 0 0 0 0.0023148148148148147 0.0023148148148148147
521 0 0 0 0 0.006711409395973154 0.006711409395973154
522 0 0 0 0 0.015384615384615385 0.015384615384615385
523 0 0 0 0 0 0
524 0 0 1.0 1.0 1.229189816408209e-06 1.229189816408209e-06
525 0 0 0 0 7.075638576381519e-06 7.075638576381519e-06
526 0 0 0 0 0 0
527 0 0 0 0 0.018867924528301886 0.018867924528301886
528 0 0 0 0 0 0
529 0 0 4.69792351780513e-05 4.69792351780513e-05 9.359352332818569e-05 9.359352332818569e-05
530 0 0 0 0 0.00980392156862745 0.00980392156862745
531 0 0 2.709262779795727e-07 2.709262779795727e-07 2.709262779795727e-07 2.709262779795727e-07
532 0 0 1.4465966128146967e-06 1.6436500866203595e-06 1.4465966128146967e-06 1.6436500866203595e-06
533 0 0 0 0 0.005714285714285714 0.005714285714285714
534 0 0 0 0 0 0
535 0 0 0 0 0 0
536 0 0 0 0 0.013888888888888888 0.013888888888888888
537 3.8267258533598655e-05 3.8267258533598655e-05 0 0 5.918035212309513e-05 5.918035212309513e-05
538 0 0 0.0009049773755656109 0.0009049773755656109 0.0009049773755656109 0.0009049773755656109
539 0 0 0 0 0 0
540 0 0 0 0 1.6625684354732252e-06 1.6625684354732252e-06
541 0 0 1.6553112316177687e-06 1.6553112316177687e-06 1.6553112316177687e-06 1.6553112316177687e-06
542 0 0 0 0 2.5564986194907453e-05 2.5564986194907453e-05
543 0 0 0 0 0.005988023952095809 0.005988023952095809
544 0 0 0 0 0.012987012987012988 0.012987012987012988
545 0 0 0 0 7.87959971633441e-05 7.87959971633441e-05
546 6.646275892229307e-07 6.646275892229307e-07 0 0 1.291094738595276e-06 1.291094738595276e-06
547 0 0 0 0 3.0585061644191745e-06 3.0585061644191745e-06
548 0 0 0 0 0.0007147962830593281 0.0007147962830593281
549 0 0 8.674125257838374e-07 7.8220698135375e-07 1.128784107622792e-06 1.2120646491042539e-06
550 0 0 0 0 0 0
551 0 0 0 0 0 0
552 0 0 0 0 0 0
553 0 0 0 0 0.00684931506849315 0.00684931506849315
554 0 0 0.0018975332068311196 0.0018975332068311196 0.000942951438000943 0.000942951438000943
555 0 0 0 0 0 0
556 0 0 0 0 0.006944444444444444 0.006944444444444444
557 0 0 0 0 1.2704930529439864e-06 1.2704930529439864e-06
558 0 0 2.6853906424340597e-07 2.6853906424340597e-07 2.6853906424340597e-07 2.6853906424340597e-07
559 0 0 0 0 0 0
560 0 0 0 0 0 0
561 0 0 0 0 0 0
562 0 0 0 0 3.0113407091105103e-06 3.0113407091105103e-06
563 0 0 0 0 0 0
564 0 0 0 0 0.009615384615384616 0.009615384615384616
565 0 0 0 0 1.0370646920954928e-06 1.0370646920954928e-06
566 0 0 0 0 0.007246376811594203 0.007246376811594203
567 0 0 0 0 0 0
568 0 0 0 0 0 0
569 0 0 0 0 0 0
570 0 0 0 0 0 0
571 5.967409589269166e-06 1.3058751322198572e-05 5.967409589269166e-06 1.3058751322198572e-05 1.2233113008006125e-05 1.0
572 0 0 0 0 0 0
573 0 0 0 0 0.0005574136008918618 0.0005574136008918618
574 0 0 0 0 0 0
575 0 0 0 0 0.01020408163265306 0.01020408163265306
576 0 0 0 0 0.007874015748031496 0.007874015748031496
577 2.823199927726082e-06 2.823199927726082e-06 5.677769545011937e-06 5.677769545011937e-06 1.1216924095074649e-05 0.0002964719833975689
578 0 0 0 0 0.004329004329004329 0.004329004329004329
579 0 0 0 0 0 0
580 0 0 0 0 0 0
581 0 0 0 0 0.0058823529411764705 0.0058823529411764705
582 0 0 0 0 0.014925373134328358 0.014925373134328358
583 0 0 0 0 0.005405405405405406 0.005405405405405406
584 0 0 0 0 0.01020408163265306 0.01020408163265306
585 0 0 0 0 7.139797229758674e-05 7.139797229758674e-05
586 0 0 0 0 0 0
587 0 0 0 0 0 0
588 0 0 0.007692307692307693 0.007692307692307693 0.007692307692307693 0.007692307692307693
589 0 0 0 0 0 0
590 0 0 0 0 0.001594896331738437 0.001594896331738437
591 0 0 0.0026455026455026454 0.0026455026455026454 0.0026455026455026454 0.0026455026455026454
592 0 0 0 0 0 0
593 0 0 0 0 0.009174311926605505 0.009174311926605505
594 0 0 1.0696384550712627e-06 6.019672289040585e-06 1.4249053506620823e-06 8.931083295748357e-06
595 0 0 0 0 0.0035211267605633804 0.0035211267605633804
596 0 0 0 0 0 0
597 0 0 0 0 0 0
598 0 0 0 0 0 0
599 0 0 0 0 0 0
600 0 0 0 0 0 0
601 0 0 0 0 0 0
602 0 0 0 0 4.079052028308621e-06 4.079052028308621e-06
603 0 0 0 0 0.0002719608376393799 0.0002719608376393799
604 0 0 0 0 0.009615384615384616 0.009615384615384616
605 0.003048780487804878 0.003048780487804878 0.002702702702702703 0.002702702702702703 0.006276150627615063 0.006711409395973154
606 0 0 0 0 0 0
607 0 0 0 0 0.0033333333333333335 0.0033333333333333335
608 0 0 0 0 0 0
609 0 0 0 0 0 0
610 0 0 0 0 0 0
611 0 0 0 0 0.013333333333333334 0.013333333333333334
612 0 0 0 0 0 0
613 0 0 0 0 0 0
614 0 0 0 0 0.007407407407407408 0.007407407407407408
615 3.0956195607384635e-06 4.2910904089838265e-06 3.907102770966124e-06 5.291075278773529e-06 6.34902649888306e-06 7.676894849571245e-06
616 0 0 0 0 0 0
617 0 0 0.003257328990228013 0.003257328990228013 0.003257328990228013 0.003257328990228013
618 0 0 0 0 3.088326127239036e-05 3.088326127239036e-05
619 0 0 0 0 0.012987012987012988 0.012987012987012988
620 0 0 3.6088054853843375e-05 3.6088054853843375e-05 3.6088054853843375e-05 3.6088054853843375e-05
621 0 0 0 0 0.014285714285714285 0.014285714285714285
622 0 0 0 0 0 0
623 0 0 0 0 0 0
624 0 0 0 0 0 0
625 0 0 0 0 0 0
626 0 0 0 0 0 0
627 0 0 0 0 0.00847457627118644 0.00847457627118644
628 0 0 0 0 0.0013333333333333333 0.0013333333333333333
629 0 0 0 0 0.009009009009009009 0.009009009009009009
630 0 0 0.00010797969981643452 0.00010797969981643452 1.6129942819352704e-05 1.6129942819352704e-05
631 0 0 0 0 0 0
632 0 0 0 0 0 0
633 0 0 0 0 0.0010604453870625664 0.0010604453870625664
634 0 0 5.403068943159715e-05 5.403068943159715e-05 0.00010785741250067412 0.00010785741250067412
635 0 0 0 0 0.002702702702702703 0.002702702702702703
636 0 0 0 0 0.0008944543828264759 0.0008944543828264759
637 0 0 6.763673526947997e-07 6.763673526947997e-07 5.701945617883734e-07 4.6042762676263206e-07
638 0 0 0 0 0 0
639 0 0 0 0 0 0
640 0 0 0 0 4.2883485569707106e-05 4.2883485569707106e-05
641 0 0 0 0 0.0009276437847866419 0.0009276437847866419
642 0 0 0 0 0.007142857142857143 0.007142857142857143
643 0 0 0 0 0 0
644 0 0 0 0 0.01818181818181818 0.01818181818181818
645 0 0 0 0 0.010101010101010102 0.010101010101010102
646 0 0 0 0 0 0
647 0 0 0 0 0 0
648 0 0 0 0 0 0
649 0 0 0 0 0.013513513513513514 0.013513513513513514
650 0 0 0 0 1.8093587270799484e-06 1.8093587270799484e-06
651 0 0 0 0 0 0
652 0 0 4.395270161873405e-07 4.395270161873405e-07 4.395270161873405e-07 4.395270161873405e-07
653 0 0 0 0 4.860267314702309e-05 4.860267314702309e-05
654 0 0 0 0 0.02040816326530612 0.02040816326530612
655 0 0 0 0 0 0
656 0 0 0 0 0.006756756756756757 0.006756756756756757
657 0 0 0 0 0 0
658 0 0 0 0 0 0
659 0 0 0 0 0 0
660 0 0 0 0 0 0
661 0 0 6.881841984649822e-07 1.8169033788952138e-06 9.175787207989175e-07 2.179425568802831e-06
662 0 0 0 0 0 0
663 0 0 0 0 0 0
664 0 0 0 0 0 0
665 0 0 0 0 0 0
666 0 0 0 0 0.008849557522123894 0.008849557522123894
667 0 0 0 0 0.007352941176470588 0.007352941176470588
668 0 0 0 0 0.024390243902439025 0.024390243902439025
669 1.0 1.0 0 0 1.0 1.0
670 0 0 0 0 0 0
671 0 0 0 0 0 0
672 0 0 0 0 5.930564945616719e-06 5.930564945616719e-06
673 0 0 0 0 0 0
674 0 0 0 0 0 0
675 0 0 0 0 0 0
676 4.160722035059076e-07 4.160722035059076e-07 0 0 8.248851347449868e-07 8.248851347449868e-07
677 3.380933115000186e-06 1.0355289999896447e-05 3.3834096762133333e-06 1.0022148949177684e-05 7.322516286966033e-06 0.00014467592592592592
678 0.004032258064516129 0.004032258064516129 0.0014727540500736377 0.0014727540500736377 0.0029411764705882353 0.008032128514056224
679 0 0 0 0 0 0
680 0 0 0 0 0.007633587786259542 0.007633587786259542
681 0 0 0 0 0 0
682 0 0 0 0 0 0
683 0 0 0 0 0.00033875338753387534 0.00033875338753387534
684 0 0 0 0 0.00909090909090909 0.00909090909090909
685 0 0 0 0 0.00684931506849315 0.00684931506849315
686 4.655244249027636e-06 4.655244249027636e-06 4.666551558394893e-06 4.666551558394893e-06 1.1631748158694266e-05 0.0007849293563579278
687 0 0 0 0 0 0
688 0 0 0 0 3.126661038676797e-06 3.126661038676797e-06
689 0 0 0 0 5.752416014726185e-05 5.752416014726185e-05
690 0 0 0 0 0.006666666666666667 0.006666666666666667
691 0 0 0.004878048780487805 0.004878048780487805 0.004878048780487805 0.004878048780487805
692 0 0 0 0 0 0
693 0 0 1.9029857846961882e-05 1.9029857846961882e-05 1.9029857846961882e-05 1.9029857846961882e-05
694 0 0 1.2569430391122966e-06 1.2569430391122966e-06 1.2569430391122966e-06 1.2569430391122966e-06
695 0 0 0 0 0 0
696 0 0 0 0 0 0
697 0 0 0 0 0.009259259259259259 0.009259259259259259
698 0 0 0 0 6.485420774099823e-07 6.485420774099823e-07
699 0 0 0 0 0.0044444444444444444 0.0044444444444444444
700 0 0 0 0 0.002197802197802198 0.002197802197802198
701 0 0 0 0 0 0
702 0 0 0 0 2.3647610870049993e-07 2.3647610870049993e-07
703 0 0 0 0 8.708760752053744e-07 8.708760752053744e-07
704 0 0 0 0 0 0
705 0 0 0 0 0.007407407407407408 0.007407407407407408
706 0 0 0 0 0 0
707 0 0 0 0 0 0
708 0 0 0 0 0.00847457627118644 0.00847457627118644
709 0 0 0 0 0.008695652173913044 0.008695652173913044
710 0 0 0 0 0.00041339396444811904 0.00041339396444811904
711 0 0 0 0 0.007518796992481203 0.007518796992481203
712 0 0 0 0 0 0
713 0 0 0 0 0.013888888888888888 0.013888888888888888
714 0 0 0 0 0 0
715 0 0 0 0 0.008849557522123894 0.008849557522123894
716 0 0 1.757453800933208e-06 1.757453800933208e-06 1.757453800933208e-06 1.757453800933208e-06
717 0 0 0.0006422607578676942 0.0006422607578676942 0.0012836970474967907 0.0012836970474967907
718 0 0 0 0 0 0
719 0 0 0 0 0 0
720 0 0 0 0 4.06603236561763e-06 4.06603236561763e-06
721 0 0 0 0 6.444004820115605e-07 6.444004820115605e-07
722 0 0 0 0 0.01818181818181818 0.01818181818181818
723 0 0 0 0 0.009708737864077669 0.009708737864077669
724 0 0 0 0 0 0
725 0 0 0 0 0 0
726 0 0 0 0 5.814369283384801e-07 5.814369283384801e-07
727 5.004009462581894e-07 5.004009462581894e-07 6.835338517861651e-07 5.392719397395964e-07 1.3670667691359158e-06 2.0140155341018146e-06
728 0 0 0 0 0 0
729 4.629811821298523e-06 4.629811821298523e-06 6.952845799785852e-06 1.5601110799088896e-05 1.3806815043905672e-05 0.00020654755757513167
730 0 0 0 0 0 0
731 0 0 0 0 0 0
732 0 0 0 0 5.401172054335791e-06 5.401172054335791e-06
733 0 0 0 0 0.008333333333333333 0.008333333333333333
734 1.445978949438454e-06 1.445978949438454e-06 0 0 2.7270843105385446e-06 2.7270843105385446e-06
735 0 0 8.821780623488168e-07 8.821780623488168e-07 8.821780623488168e-07 8.821780623488168e-07
736 0 0 3.4022481375243133e-07 3.4022481375243133e-07 6.804493959990937e-07 6.804493959990937e-07
737 5.635676083881403e-06 5.635676083881403e-06 0 0 1.0850282378598903e-05 1.0850282378598903e-05
738 0 0 6.620541355046061e-07 6.620541355046061e-07 6.620541355046061e-07 6.620541355046061e-07
739 0 0 0 0 0.006944444444444444 0.006944444444444444
740 0 0 0 0 0 0
741 0 0 0 0 0.010416666666666666 0.010416666666666666
742 0 0 0 0 0 0
743 0 0 0 0 0 0
744 0 0 0 0 0 0
745 0 0 0 0 0.0033783783783783786 0.0033783783783783786
746 0 0 0 0 0 0
747 0 0 0 0 0.004329004329004329 0.004329004329004329
748 0 0 4.674994390006732e-06 4.674994390006732e-06 4.674994390006732e-06 4.674994390006732e-06
749 0 0 0 0 1.2868008971575855e-06 1.2868008971575855e-06
750 0 0 1.4453394307386117e-06 1.4453394307386117e-06 1.4453394307386117e-06 1.4453394307386117e-06
751 0 0 0.0013850415512465374 0.0013850415512465374 0.0013850415512465374 0.0013850415512465374
752 0 0 0 0 3.1226131525715033e-07 3.1226131525715033e-07
753 0 0 0 0 0.005235602094240838 0.005235602094240838
754 0 0 0 0 4.280089025851738e-06 4.280089025851738e-06
755 0 0 1.0 1.0 1.0 1.0
756 0 0 0 0 0 0
757 0 0 0 0 5.715984178155795e-06 5.715984178155795e-06
758 0 0 0 0 0 0
759 0 0 0 0 2.886334418787497e-07 2.886334418787497e-07
760 0.0010183299389002036 0.0010183299389002036 8.604371020478403e-06 8.604371020478403e-06 1.7746438881264494e-05 1.9287891061991283e-05
761 0 0 0 0 0 0
762 0 0 0 0 0 0
763 0 0 0 0 2.3598263167830847e-05 2.3598263167830847e-05
764 5.009515574834398e-07 5.009515574834398e-07 5.146594305550731e-07 5.146594305550731e-07 1.0293183313617599e-06 1.041160185618038e-06
765 0.004914004914004914 0.004914004914004914 0 0 0.004914004914004914 0.004914004914004914
766 0 0 2.6157194274713315e-05 0.0022271714922048997 3.137074468919435e-05 0.00267379679144385
767 0 0 0 0 0 0
768 0 0 2.3361211045180583e-06 2.3361211045180583e-06 2.3361211045180583e-06 2.3361211045180583e-06
769 0 0 0 0 0 0
770 0 0 0 0 0 0
771 0 0 0 0 0 0
772 0 0 0 0 0.004878048780487805 0.004878048780487805
773 0 0 0 0 0 0
774 0 0 0 0 0.0023584905660377358 0.0023584905660377358
775 0 0 5.533449425102272e-07 5.533449425102272e-07 5.753443100077882e-07 5.56823876607829e-07
776 0 0 0 0 0.010526315789473684 0.010526315789473684
777 0 0 0 0 0.0014388489208633094 0.0014388489208633094
778 4.101504021524693e-06 4.101504021524693e-06 6.801883577600309e-07 6.801883577600309e-07 1.5321152812565307e-06 3.121741682119288e-06
779 0 0 0 0 0 0
780 0 0 0.0032679738562091504 0.0032679738562091504 0.0032679738562091504 0.0032679738562091504
781 0 0 0 0 0.00847457627118644 0.00847457627118644
782 0 0 0 0 0 0
783 0 0 0 0 0 0
784 0 0 0 0 0 0
785 0 0 0 0 0 0
786 0 0 3.694627236126952e-07 3.694627236126952e-07 3.694627236126952e-07 3.694627236126952e-07
787 0 0 0 0 0 0
788 0 0 0 0 0.010638297872340425 0.010638297872340425
789 0 0 0 0 0.012658227848101266 0.012658227848101266
790 0 0 0 0 0 0
791 0 0 0 0 0.002617801047120419 0.002617801047120419
792 0 0 0 0 0 0
793 0 0 0 0 0 0
794 0 0 0 0 0 0
795 0 0 0 0 0 0
796 0 0 0 0 0 0
797 0 0 0 0 0 0
798 0 0 0 0 0.006711409395973154 0.006711409395973154
799 0 0 0 0 0 0
800 0 0 0 0 0 0
801 0 0 0 0 0 0
802 2.3762225665104696e-06 2.3762225665104696e-06 0 0 4.597944259121747e-06 4.597944259121747e-06
803 0 0 0 0 0 0
804 2.05411638075649e-06 1.638511576084285e-05 2.0541473234460376e-06 1.6370631087828437e-05 4.792692103081222e-06 0.006756756756756757
805 0 0 0 0 0 0
806 0 0 0 0 0.0034482758620689655 0.0034482758620689655
807 0 0 1.3628638676168554e-06 1.3628638676168554e-06 2.389991670879027e-06 2.389991670879027e-06
808 0 0 0 0 0 0
809 0 0 0 0 0 0
810 0 0 0 0 0.018867924528301886 0.018867924528301886
811 0 0 0 0 0 0
812 0 0 0 0 1.0 1.0
813 0 0 0 0 0 0
814 0 0 0 0 0 0
815 0 0 0 0 0 0
816 0 0 0 0 5.867167331612298e-05 5.867167331612298e-05
817 0 0 1.142154880770452e-06 1.142154880770452e-06 1.142154880770452e-06 1.142154880770452e-06
818 0 0 0 0 0 0
819 0 0 0 0 2.3280718908599898e-05 2.3280718908599898e-05
820 1.123317831547258e-06 1.1525198694425493e-06 1.123282080468184e-06 1.1527975514580008e-06 2.620910069836021e-06 0.00267379679144385
821 0 0 4.472199910913778e-07 4.472199910913778e-07 4.472199910913778e-07 4.472199910913778e-07
822 0 0 0 0 0.009615384615384616 0.009615384615384616
823 0 0 2.4900398406374503e-05 2.4900398406374503e-05 4.9627791563275434e-05 4.9627791563275434e-05
824 0 0 0 0 0 0
825 0 0 0 0 1.323851029691331e-06 1.323851029691331e-06
826 0 0 0 0 0.0014992503748125937 0.0014992503748125937
827 0 0 3.79469918470888e-07 3.79469918470888e-07 3.79469918470888e-07 3.79469918470888e-07
828 0 0 0 0 0.001392757660167131 0.001392757660167131
829 0 0 0 0 0.0019193857965451055 0.0019193857965451055
830 0 0 0.006134969325153374 0.006134969325153374 0.006134969325153374 0.006134969325153374
831 0 0 0 0 0.006944444444444444 0.006944444444444444
832 0 0 0 0 0.012658227848101266 0.012658227848101266
833 0 0 0 0 0 0
834 0 0 0 0 0 0
835 2.466708074472877e-07 2.466708074472877e-07 2.6245499880976656e-07 2.6245499880976656e-07 6.279499255983997e-07 1.0338342949715333e-06
836 0 0 0 0 0.011627906976744186 0.011627906976744186
837 0 0 0 0 0.0005333333333333334 0.0005333333333333334
838 3.1822135477438105e-06 0.00013381506757660912 0 0 4.15558078916557e-06 7.327617791455998e-05
839 0 0 0 0 0 0
840 0 0 0 0 0 0
841 0 0 0 0 0 0
842 0 0 0.002932551319648094 0.002932551319648094 0.002932551319648094 0.002932551319648094
843 0 0 0 0 0 0
844 0 0 7.071678176412205e-07 7.071678176412205e-07 7.071678176412205e-07 7.071678176412205e-07
845 0 0 0 0 0 0
846 7.81405670660952e-07 7.81405670660952e-07 9.62136096075062e-07 1.0451832728869007e-06 1.4369154597973805e-06 2.6254919515544227e-06
847 0 0 0 0 0 0
848 0 0 0 0 2.870695822218956e-07 2.870695822218956e-07
849 0 0 0 0 0.006097560975609756 0.006097560975609756
850 0 0 3.69658298958192e-07 3.69658298958192e-07 7.393163246219691e-07 7.393163246219691e-07
851 0 0 0 0 0 0
852 0 0 0 0 0 0
853 1.7777461734013617e-06 1.7777461734013617e-06 3.395412797310833e-06 3.395412797310833e-06 6.696645315529185e-06 2.0144029813164123e-05
854 0 0 0 0 0 0
855 0 0 0 0 0 0
856 0 0 0 0 0 0
857 0 0 5.0484652665589664e-05 5.0484652665589664e-05 0.00010061880565477688 0.00010061880565477688
858 0 0 0 0 0 0
859 0 0 0 0 0 0
860 0 0 0 0 0.01 0.01
861 0.00023169601482854495 0.00023169601482854495 0 0 0.0003969829297340214 0.0003969829297340214
862 0 0 0 0 0 0
863 0 0 0 0 0.00819672131147541 0.00819672131147541
864 0.002777777777777778 0.002777777777777778 0.0029850746268656717 0.0029850746268656717 0.0030241935483870967 0.0029850746268656717
865 0 0 0 0 0 0
866 0 0 0 0 0 0
867 0 0 0 0 0.007352941176470588 0.007352941176470588
868 0 0 6.802933969362306e-07 6.802933969362306e-07 6.802933969362306e-07 6.802933969362306e-07
869 0 0 0 0 0 0
870 0 0 0 0 5.195806568434748e-07 5.195806568434748e-07
871 0 0 0 0 2.057189878625797e-05 2.057189878625797e-05
872 0 0 0.019230769230769232 0.019230769230769232 0.019230769230769232 0.019230769230769232
873 0 0 0 0 3.0811418711774585e-06 3.0811418711774585e-06
874 0 0 0.00016675004168751042 0.00016675004168751042 0.00016675004168751042 0.00016675004168751042
